id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6299334,Sylvan Park Home - 3 BR/ 3 Baths,32757654,Stu,District 24,36.144906653103796,-86.84947216147508,Entire home/apt,250,1,0,,,1,28
5247548,Room in Green Hills ,27155935,William,District 24,36.12212433441191,-86.82018659725388,Private room,50,1,0,,,1,120
5774672,Bungalow suite /choice neighborhood,29961060,Renee And David,District 24,36.135303828498806,-86.83327164904988,Private room,150,1,0,,,1,355
4222316,New Construction Bungalow Downtown,21912879,Megan,District 24,36.151170671968835,-86.83821103998606,Entire home/apt,800,1,1,2015-04-13,0.38,1,341
2644222,"Lovely, great location! Vandy, CMA",13537634,Cyndi,District 24,36.13431148823351,-86.83511881558869,Entire home/apt,850,2,12,2015-04-13,0.85,1,52
4236125,Sylvan Park/Nashville 2-BR Charmer,21983485,Dawn,District 24,36.150867600562634,-86.84443677816508,Entire home/apt,150,2,8,2015-06-07,2.20,1,342
4236367,440/West End Gated Home  BR w BA #2,18399664,Susan,District 24,36.130609287784054,-86.82166339159704,Private room,110,1,9,2015-06-27,1.02,2,336
3703925,Charming flat in heart of Nashville,441439,Angela,District 24,36.14126883372377,-86.82559481298327,Entire home/apt,140,1,61,2015-06-29,5.79,2,322
4258451,440/West End Gated Home  BR w BA #1,18399664,Susan,District 24,36.13059767001689,-86.82076314788785,Private room,110,2,11,2015-06-27,1.28,2,86
4285175,The Yellow Door Studio,21212348,Courtney,District 24,36.15033040730301,-86.82673804471726,Entire home/apt,79,3,7,2015-06-18,0.81,3,278
4278005,"""Plan B"" Guest Suite",21259075,Jessica,District 24,36.148397190649,-86.84671302528244,Entire home/apt,80,1,11,2015-06-22,1.81,1,216
4824895,House Near Downtown Nashville,24557443,Todd,District 24,36.15072575842871,-86.82616917695765,Entire home/apt,120,1,2,2015-06-07,0.50,1,363
5317167,Nashville Calling,27544407,W.,District 24,36.14151785689241,-86.8415518952789,Entire home/apt,110,2,20,2015-07-02,4.84,1,157
6387705,Cozy 2BR home in Sylvan Park!,25760280,Laci,District 24,36.14948549184541,-86.8536690367809,Entire home/apt,175,1,0,,,1,365
5362947,Cozy 1BR Apt in Sylvan Park,18333471,Barrett,District 24,36.138293226538224,-86.84092394433603,Entire home/apt,100,1,8,2015-06-14,2.64,1,44
2215142,Charming Condo off West End Ave,10850987,Danny,District 24,36.138247388179465,-86.83602088240977,Entire home/apt,135,1,29,2015-06-15,1.72,1,359
3263810,Prvt room in a beautiful apt,8630725,Pavan,District 24,36.12990574858313,-86.8374896448552,Private room,65,1,8,2015-06-29,0.61,1,182
2764152,Green Hills Gem Close to Everything,977979,Vali,District 25,36.104253420288046,-86.80698224176132,Entire home/apt,70,2,5,2015-05-17,1.81,1,324
6974638,"ARTSY - Clean, Charming Home",20328341,Brian,District 25,36.09299831473773,-86.80255450819958,Entire home/apt,195,1,0,,,1,364
1709396,"Convenient, Great Location!",9019156,Lee,District 25,36.107736085857375,-86.77697746075714,Entire home/apt,395,2,6,2015-06-14,0.40,1,363
4857128,Spacious Green Hills apartment,24987037,Patrick,District 25,36.094738527002285,-86.79189292698152,Entire home/apt,95,2,10,2015-06-30,3.57,1,334
1217375,Green Hills Condo in Nashville,6643047,Christine & John,District 25,36.110955383931326,-86.84250397523046,Entire home/apt,110,4,18,2015-06-16,0.71,1,303
2288174,Gorgeous! 4BR in Heart of Nashville,11697248,Chloe,District 25,36.110648843154095,-86.79709172659634,Entire home/apt,700,3,1,2014-06-09,0.08,1,365
5469383,1BD Suite near the Blue Bird Cafe!,14412923,William,District 25,36.10199890611082,-86.80800448979724,Entire home/apt,89,1,18,2015-06-28,4.70,1,362
2325745,New Loft - Minutes to Broadway,11880291,Vickie,District 25,36.090202730959795,-86.7679737055824,Entire home/apt,90,1,3,2014-10-13,0.23,2,320
6679251,Townhome Belmont/Vandy/Downtown,3537801,ErikLevin,District 25,36.11475316790679,-86.79597498061722,Entire home/apt,149,2,0,,,5,87
6040594,Country Glam duplex in Nashville,29576623,Hannah,District 25,36.10433397168194,-86.79195445512039,Private room,69,1,3,2015-05-26,1.29,1,359
6544968,Cozy Apt Near Bluebird Cafe,18494631,Shaun,District 25,36.103554797214834,-86.80308419957922,Entire home/apt,100,3,1,2015-06-14,1,1,308
6613852,4BR modern home minutes to downtown,34612130,Roxy,District 25,36.102069619748484,-86.78160071158639,Entire home/apt,600,2,0,,,1,25
4880995,12 South -- Convenience and Comfort,25110595,Martin,District 25,36.113481858316895,-86.78853254983599,Private room,69,2,26,2015-06-20,4.13,1,339
6080089,Cozy Place 5 minutes from downtown!,20582505,Camille,District 25,36.116319037368065,-86.79997363719323,Shared room,50,1,9,2015-07-03,3.46,1,283
6170733,Spacious ranch with great layout,32015869,Kristy,District 25,36.083837425106026,-86.76441842600323,Entire home/apt,220,3,0,,,1,46
6176442,Warm and Historic Nashville Apt,4830320,Sydney,District 25,36.11096379639035,-86.8101632974824,Entire home/apt,95,2,3,2015-06-21,1.73,1,48
6692717,Nash townhome near 12S & interstate,6877780,Jennifer,District 25,36.088300120372516,-86.7901630820728,Private room,55,1,2,2015-06-17,2,1,7
3075494,Lovely Private Convenience,15651694,Julia,District 25,36.0892045591799,-86.77849810779321,Private room,89,1,43,2015-06-06,3.94,1,290
3056884,"Upscale Guest Cottage, 12South area",13960682,Catherine & Doug,District 25,36.114809785533325,-86.7892880816714,Entire home/apt,275,1,0,,,1,346
4603992,"The ""Bluebirds nest"" (POOL)",23834026,Darlene,District 25,36.110474366388765,-86.81147414087643,Entire home/apt,115,1,24,2015-07-05,3.40,1,336
1486759,"Spacious, 2BR Green Hills Townhouse",7951352,Kaitlin (Nashville Native),District 25,36.11107009096959,-86.81399162490526,Entire home/apt,299,2,31,2015-06-28,2.09,1,337
6437404,2/2 condo 10 min to dwtn,33606766,Kala,District 25,36.118805663469686,-86.80914414419173,Entire home/apt,200,2,2,2015-06-15,1.46,1,325
6447939,"Condo in Green Hills , gated",33367102,Jody,District 25,36.11790412012922,-86.80826971472449,Entire home/apt,300,1,0,,,1,32
6762458,Spacious Room-Heart of Green Hills,28256149,Shelby,District 25,36.097973645493056,-86.80348156582346,Private room,150,1,0,,,1,203
4090742,Cozy 2BD Condo Close to Everything!,21217476,Kelsey,District 25,36.12088595062853,-86.80678460851107,Entire home/apt,175,1,7,2015-05-26,1.06,1,193
6911051,Comfy Home 3.5 Mi to Downtown,3537801,ErikLevin,District 25,36.11258452235634,-86.77477350201751,Entire home/apt,149,3,0,,,5,87
6613810,Centrally Located Nashville Apt,34605029,Meaghan,District 25,36.10651028286767,-86.80693785210075,Entire home/apt,100,1,2,2015-06-20,2,1,18
6729342,"2/bed, 2/bath, Entire Home",18167384,Jill,District 25,36.103153471839214,-86.78992927711231,Entire home/apt,195,1,0,,,1,313
3972206,Nashville Charm +  Great Location,2879960,Amy,District 25,36.11589475016971,-86.80186554650324,Entire home/apt,128,1,10,2015-06-14,1.05,1,341
2332079,Awesome New Loft Guest House,11880291,Vickie,District 25,36.09039622220783,-86.76730813125452,Entire home/apt,90,2,2,2014-09-26,0.15,2,333
5968179,Beautiful Home w/Large Deck & Pool,3537801,ErikLevin,District 25,36.1113893518111,-86.77384854177436,Entire home/apt,199,3,9,2015-07-06,3.60,5,134
6948235,Perfect for luke Bryan concert!,36429411,Adam,District 25,36.117838357221125,-86.80826164280673,Entire home/apt,259,2,0,,,1,306
6287619,Luxury Apartment - mins to downtown,20078440,M.R.,District 25,36.1201254415784,-86.80673582602054,Entire home/apt,125,2,0,,,1,324
4164921,Penthouse condo in Green Hills,11404767,Leigh,District 25,36.09179296148419,-86.81798667540406,Entire home/apt,200,2,16,2015-07-05,1.67,1,295
6545224,Renovated 3BR/2B Bright 1940s Home,5325333,JM + Paige,District 25,36.107573602436304,-86.78345404650007,Entire home/apt,250,3,0,,,1,78
2632510,Luxury Loft 5 Minutes From Downtown,9631175,Russ,District 25,36.108349358312374,-86.77407058600303,Entire home/apt,195,2,39,2015-05-16,2.61,1,177
5726670,New Listing! 12South Guest Cottage!,10633841,Emily And Kevin,District 25,36.115406375058264,-86.79270077616091,Entire home/apt,105,1,0,,,1,20
5275655,Private Master Bedroom in 12 South,13736343,Jess + Liz,District 25,36.109261028388865,-86.7973932062881,Private room,97,1,14,2015-06-14,3.09,1,364
5808960,Upscale and private 1100SF studio,30139823,Jessica,District 25,36.10236299076367,-86.78608627743729,Entire home/apt,115,2,3,2015-06-22,3,1,336
3415128,Songwriters Hideaway in Green Hills,17219014,Colleen,District 25,36.110089717949556,-86.81006436170877,Entire home/apt,85,1,11,2015-06-30,8.92,1,328
3180605,2BR/2BA CMA fest 4mi from Downtown ,16127855,Brittany,District 25,36.11129952289568,-86.81134301374459,Entire home/apt,349,3,0,,,1,365
4763750,Designer's Home - Featured in HGTV,22817082,Ceri,District 25,36.11514313975381,-86.78590007156325,Entire home/apt,625,3,1,2015-04-21,0.42,1,365
2172240,Walking distance  to Vanderbilt,171184,Evelyn,District 25,36.124723762671465,-86.81339316513021,Private room,50,1,72,2015-06-28,4.06,1,332
5851978,CMA Fest?! Private Room in Condo!,30386810,Amanda,District 25,36.116702032110695,-86.80155048764206,Private room,99,1,0,,,1,90
6432976,Lovely home in quiet neighborhood!,14486129,Cameron,District 26,36.07764282305866,-86.74474212723413,Entire home/apt,300,1,0,,,1,249
6972270,Shabby Chic Condo 5 miles downtown,36558186,Craig,District 26,36.089951607220264,-86.72835803789118,Entire home/apt,79,1,0,,,1,306
6510181,Your favorite home away from home!,19195893,Ashley,District 26,36.07205639223379,-86.75204332920853,Entire home/apt,228,4,1,2015-06-19,1,1,299
5487134,Nashville Comfort Retreat,15586733,Neal,District 26,36.07871699005521,-86.75026504342665,Entire home/apt,275,2,3,2015-04-27,0.91,6,232
5641111,"Charming, Conveniently located 3BD",28296708,Sara,District 26,36.07503768928703,-86.7534467256786,Entire home/apt,140,1,2,2015-06-14,0.91,1,113
6187064,Hilltop Home Near Downtown&Airport,32092078,Russ,District 26,36.092326031494906,-86.71486421240158,Entire home/apt,109,1,4,2015-06-30,4,1,83
4575744,"Cozy, Relaxing Chic  ",23718924,Etta,District 26,36.05879920303826,-86.76368107503289,Private room,53,2,6,2015-06-27,0.95,1,179
4258496,"3 Rm Suite- Priv Bath, Sitting Room",22098214,Carrol,District 26,36.06220958230263,-86.75456239424884,Private room,79,1,3,2015-06-29,1.20,1,330
6324227,Spacious 1 Bedroom in Nashville!,523967,Simone,District 26,36.056934039595795,-86.74530373916961,Entire home/apt,150,1,0,,,1,83
6603126,Quaint Home close to Everything!,27639620,StayLocalNashville,District 26,36.06493546487371,-86.75637574744464,Entire home/apt,275,1,0,,,14,187
4266652,Stylish Condo; Centrally Located,22149003,A.,District 26,36.08642874811045,-86.73304584594446,Private room,55,2,0,,,1,247
6661701,Nashville Airport Private Bath WiFi,34868868,M,District 26,36.092302154314694,-86.70887657531308,Private room,49,1,0,,,1,81
6505224,"Quaint, Clean and Convenient",34004519,Charles,District 26,36.07445122339393,-86.76018050027373,Private room,75,1,0,,,1,49
1023055,Cozy Cottage with a Baby Grand!,13410958,Randall,District 26,36.06593467472263,-86.76101022107228,Entire home/apt,120,3,47,2015-07-05,1.71,1,328
5113485,"COZY 2 BED 2 BATH, POOL SIDE, GATED",26420897,Luke,District 26,36.08579563039861,-86.73349749505451,Entire home/apt,125,2,0,,,1,302
6198760,Spacious & Charming 3BD Ranch,9170911,Myra,District 26,36.070873060864756,-86.73822852930661,Entire home/apt,350,2,0,,,1,187
6610310,"Comfortable, safe and convenient!!",20186866,Blair,District 26,36.07718988870198,-86.7359854783416,Entire home/apt,250,2,0,,,1,12
6671526,Close to downtown / 3bd 3bth home,7204232,Byron,District 26,36.06874249707906,-86.76014385588,Entire home/apt,165,1,1,2015-06-15,1,1,23
4092394,Remodeled 2BR art gallery/home,21226189,Samir,District 26,36.08951113500131,-86.72260074170396,Entire home/apt,125,1,6,2015-07-06,0.91,1,330
6091823,4BR Restored Farmhouse,31148752,Bo,District 26,36.051630825666535,-86.7681243393846,Entire home/apt,579,2,0,,,6,331
4163791,Stylish spacious home in Nashville!,16832698,Andrea,District 26,36.07362678607441,-86.7400845767073,Entire home/apt,325,2,3,2015-04-26,0.33,1,355
6466355,Mid-Century Cozy in South Nashville,33775342,Keith,District 26,36.06032103293169,-86.76962562911653,Entire home/apt,170,1,0,,,1,32
2123488,Cozy Cottage with yard & parking!,10829018,Sarah Catherine & Richy,District 26,36.07368372441009,-86.74151424684568,Entire home/apt,179,2,8,2015-01-01,0.48,1,189
4790776,Hip Riverbed Retreat & Home!!!!,24693293,Darlene,District 26,36.072475330247926,-86.73474825684346,Entire home/apt,403,3,8,2015-06-22,2.05,1,313
5365449,Cozy Vintage Nashville Home,18976618,Adam + Annie,District 27,36.064778945948675,-86.73142048326854,Entire home/apt,200,1,7,2015-06-14,2.00,1,355
5661317,Completely Renovated Nashville Home,29347513,Franklin,District 27,36.061610909195814,-86.7317280275937,Entire home/apt,250,2,0,,,1,114
4881998,Spacious and Cozy 3bd Townhouse,25116150,Tom,District 27,36.055248023145666,-86.73950847127057,Entire home/apt,150,2,12,2015-07-05,2.77,1,287
4950081,"Private setting, very convenient!",25514322,Michael,District 27,36.03958757095616,-86.73571413733261,Entire home/apt,149,1,14,2015-06-20,2.56,1,316
6713632,Music City loft-style townhouse!,16152385,Tracy,District 27,36.0464322692796,-86.73062947705876,Entire home/apt,150,3,0,,,1,359
6245309,Room in Two Story Condo,32425362,Leslie,District 27,36.049728271894566,-86.72658957083766,Private room,40,1,0,,,1,71
3987547,Private 1 bed/1 bath & Workout Room,20669880,Bekah,District 28,36.06444199665591,-86.64744841316178,Private room,50,1,11,2015-06-15,1.13,1,342
6348429,Cozy Queen bed in a New Townhouse,33045043,Buy,District 28,36.09036455001372,-86.65223587209283,Private room,75,1,0,,,1,364
4350047,Modern Townhouse in East Nashville,20815369,Miguel,District 5,36.185023790988254,-86.75385697116435,Entire home/apt,140,1,33,2015-06-27,3.81,1,331
6492601,Downtown Access : East Side Style,9771761,Brett,District 5,36.18131505167619,-86.76232148657068,Private room,75,1,6,2015-06-13,4.19,3,315
5902170,Convenient to all the hot spots!,24372256,Brad,District 5,36.1790606565829,-86.76853856194641,Entire home/apt,325,2,1,2015-06-16,1,1,7
3856703,Cozy Room in Trendy East Nashville,8480424,Wiley,District 5,36.184186034178886,-86.76404398854403,Private room,65,1,23,2015-07-02,13.80,1,330
5959491,Modern Gated Apartment,30702270,Carly,District 5,36.201388760252094,-86.76944944353806,Private room,80,1,2,2015-04-15,0.72,2,365
5969090,Spectacular East Nashville Home,16508989,Mike And Hilary,District 5,36.186689298977875,-86.74998197678003,Entire home/apt,250,2,0,,,1,60
7010314,Chic and cozy East Side Bungalow,36750887,Devon,District 5,36.18461648229394,-86.75258043794888,Entire home/apt,200,1,0,,,1,5
3904209,Chic 2BD in Trendy East Nashville ,20135343,Mikaela,District 5,36.1805212128707,-86.76975054630718,Entire home/apt,150,1,1,2015-06-16,1,1,345
3369832,Beautiful Downtown Condo on River,16906328,Chris,District 5,36.17569441431737,-86.77751187421161,Entire home/apt,191,1,22,2015-07-04,1.77,1,354
6012598,East Nashville Classic Contemporary,31193629,Adam,District 5,36.19232468830255,-86.7651788242745,Entire home/apt,124,1,7,2015-06-28,2.92,1,75
6543017,Amazing 3 bedroom home!,27639620,StayLocalNashville,District 5,36.18963337303121,-86.74721610582819,Entire home/apt,350,1,0,,,14,359
6591463,Private Ensuite Near Downtown!,34484279,Angela,District 5,36.19122161181607,-86.76693198489541,Private room,60,1,2,2015-07-01,2,1,349
4151953,Private Rm + Bath in Brand New Home,19984290,Sarah,District 5,36.19311624764234,-86.75649586066035,Private room,75,1,24,2015-06-28,5.54,1,351
6056567,Nashville home with Downtown view,28633993,Rebekah,District 5,36.181072005274586,-86.76806747528424,Entire home/apt,200,2,4,2015-06-01,1.62,1,52
5461132,Jetty's Blue Room,55304,Jeannette,District 5,36.20103151052734,-86.74439436565895,Private room,53,1,3,2015-04-06,0.70,2,365
2905748,East Nashville lil Artist House,14844277,Lydia  Gray,District 5,36.18695940878097,-86.75098784529672,Entire home/apt,138,1,45,2015-06-20,4.34,1,334
6576426,Charming Craftsman Bungalow,34399143,Brandon,District 5,36.18643504594132,-86.77153919587064,Entire home/apt,200,1,2,2015-06-29,2,1,54
4589829,SECOND FLOOR LOFT - EAST NASHVILLE,23792810,Jason,District 5,36.186310982312335,-86.76366640675533,Private room,89,1,43,2015-06-30,6.03,1,319
6677836,Old Rustic Craftsman In Nashville,33619267,Chris,District 5,36.191223899463296,-86.76361760904234,Private room,35,2,1,2015-06-15,1,1,36
2385929,"The Dude abides, cheaply.",12187354,Billy,District 5,36.18960900788049,-86.75481210557295,Private room,55,1,75,2015-06-29,4.53,2,319
1340955,Heart of East Nashville Bungalow,7040278,J.Wes,District 5,36.18140456212325,-86.75387267255576,Entire home/apt,170,1,132,2015-06-29,5.46,2,277
4151690,Downtown View High-End Lifestyle,21539319,Trevor,District 5,36.173109816876774,-86.76618227520349,Entire home/apt,530,1,0,,,1,365
6691568,New East Nashville home,16829355,Nathan,District 5,36.18454030419883,-86.76775927069681,Entire home/apt,650,1,0,,,1,8
4602986,Lovely Cottage,23854221,Sara,District 5,36.19222704433281,-86.76518166550218,Entire home/apt,145,2,27,2015-06-23,3.57,1,25
4996891,One Mile from Most Everything,21930743,Meghan,District 5,36.18381952198395,-86.77172731132646,Private room,124,1,11,2015-06-22,2.37,1,357
2261942,Charming Room in Hip East Nashville,11550460,Jim,District 5,36.181806401029284,-86.75280012561183,Private room,75,2,127,2015-07-03,8.64,1,299
4903065,Suite/Bath/Kitchen NEAR DOWNTOWN!,21968804,Ryan,District 5,36.19836490175292,-86.7550756573722,Private room,75,1,4,2015-06-28,3.43,2,174
5904106,Cozy East Nashville Crash Pad,13356941,Celia & Yancey,District 5,36.20713896223483,-86.7588103293471,Private room,57,1,6,2015-06-23,2.86,1,164
6201595,Home  away from home,21576030,Billy,District 5,36.17708348830759,-86.76064102153975,Private room,100,1,0,,,1,365
6102786,LARGE Beautiful East Nashville Home,2797705,Sara Beth Southard,District 5,36.1846238066352,-86.75364526038958,Entire home/apt,200,3,0,,,1,16
4014533,Top Floor of East Nashville Home,20813456,John Paul,District 5,36.19011911247957,-86.76444210306545,Private room,89,1,70,2015-06-30,7.34,1,341
